source_concept_code,ws_frequency
17937,135
15928,134
1200000011,134
500970,134
7420302034,134
30416009,134
3042400082,134
22581,134
7420304512,134
15927,134
3041300064,134
15920,134
10372,134
3040100771,134
15926,134
15921,134
1500006424,134
15922,134
1610100006,134
1602061064,134
19580,134
13823,134
3041900724,134
15924,134
15923,134
15929,134
15925,134
26459,134
3041900112,134
3041900137,134
505860,133
19585,133
1180000550,133
1200000019,133
3043009875,133
206117,133
29829,133
742201089,133
1570400210,133
22587,133
7420331445,133
22607,133
27894,133
17270,132
1500003981,132
1200000020,132
1601003340,132
1120100087,132
15692,132
29812,132
1200000014,132
1570400206,132
20033,132
1200000016,132
3042400079,132
1200000021,132
304001872,132
1180000551,132
3041300371,132
22588,132
8242,132
7420331439,132
1500004055,132
504530,131
23142,131
23660,131
7420304515,131
30940,131
29817,131
18762,131
22584,131
29826,131
7082940,131
3041900113,131
29834,131
29820,131
14209,131
3044000005,131
1200000018,131
29821,131
7420304513,131
29835,131
30941,130
22482,130
29836,130
22949,130
7096209,130
1200000013,130
29830,130
7420331690,130
8517,130
15931,130
304137008,130
304001848,130
19583,130
503610,130
15932,130
1570770001,130
1570400211,130
15930,130
1120100277,130
22534,130
1570490071,130
1180103362,130
29819,130
1600100036,130
13072,130
29810,130
1200000012,130
3049174283,129
3049174271,129
3330000461,129
1542100378,129
15934,129
22632,129
29831,129
3049174281,129
15935,129
18867,129
1570400067,129
29809,129
742151006,129
30473008242,129
7420331435,129
15933,129
1200000010,129
3049174273,129
3049174285,129
7420331795,129
19199,129
29833,129
3049174275,129
15939,128
7420331580,128
29811,128
29816,128
3041900118,128
29827,128
3330000466,128
29837,128
29832,128
3330000476,128
3330000463,128
15937,128
4,128
7420331701,128
17432,128
7420331409,128
3330000462,128
304001525,128
7085480,128
3044000003,128
3041008145,128
7060890,128
22611,128
3040109488,128
304001327,128
30412000096,128
501130,127
15936,127
3330000481,127
29818,127
3040104895,127
2100002179,127
388019,127
3044000009,127
7087760,127
21383,127
29814,127
3330000464,127
3330000479,127
304000167,127
3330000474,127
29828,127
3041900115,127
10701000330,127
8454,127
29813,127
22614,127
17959,127
2100002180,127
705390,127
18866,127
24497,127
3330000477,127
6998,127
3330000475,127
7420331702,127
1600100129,126
742020168,126
1180101052,126
29825,126
29815,126
14044,126
3330000482,126
1570400101,126
7420331691,126
13811,126
3044000002,126
1570063032,126
742020980,126
19578,125
1020100245,125
15938,125
1020100246,125
318446,125
3330000480,125
1200000022,125
7420331679,125
7420331675,125
29824,125
1150041230,125
1570400117,125
3330000483,125
3041300209,125
22569,125
3041900409,125
2100002181,125
3330000478,124
1601003360,124
504540,124
8569,124
23320,124
1542100008,124
15940,124
8006,124
3042400083,124
501120,124
7805,124
3042400017,124
1200000009,124
7421400212,124
3049174272,123
7422600059,123
12563,123
7420331682,123
10701000527,123
3040111902,123
3049174284,123
3049174270,123
1200000017,123
1570063038,123
742095978,123
3049174282,123
3049174280,123
74290000126,123
742220202,123
1150041046,123
7420331413,123
3041300317,123
3049174274,123
8333,122
1150041057,122
3040101112,122
1150041054,122
7420304549,122
7096204,122
1180103324,122
1542101400,122
14191,122
742201030,122
18764,122
7602,122
1542100030,122
22841,122
1150041051,122
7420331448,122
7422600241,122
742068072,122
1150041065,122
4080000660,121
18090,121
742709212,121
11970,121
7420331689,121
7422600240,121
1150041071,121
12296,121
1150041060,121
1542100007,121
10701000460,121
26052,121
317360,121
1200000015,121
23392,121
8365,121
742709208,121
1158000305,121
1150041069,121
6794,121
18763,121
30412000332,120
1542100006,120
30412000331,120
18869,120
742220205,120
24584,120
1180000482,120
7420331688,120
7420331676,120
317370,120
7422600243,120
3040111915,120
22805,120
742068080,120
708366327,119
1180146854,119
7096217,119
1542100294,119
3042400093,119
16479,119
7420000108,119
3041008020,119
3042400080,119
13055,119
3040000022,119
30513,119
23662,118
7420331417,118
1542100010,118
23801,118
1570490034,118
1542000032,118
1570490036,118
23440,118
7422600242,118
1570063026,118
22854,118
1600100080,118
7083220,118
8519,118
74202610,118
1120100278,118
12754,118
304001192,117
3042000023,117
1570490038,117
29572,117
74202590,117
7422600343,117
23736,117
1180146867,117
7422600134,117
3041900555,117
12168,117
1602061063,117
29595,117
29598,117
1020100824,116
29579,116
29573,116
1150041042,116
29570,116
29575,116
318479,116
29577,116
304151011,116
3041300258,116
29602,116
1570490035,116
21065328222,116
20534,116
30509,116
28108,116
29600,116
29601,116
13826,116
1570490040,116
29599,116
7420331698,116
18089,116
1570490037,116
8032,116
7420331798,115
29581,115
1570490039,115
29583,115
742201029,115
29574,115
742068069,115
29584,115
10701000534,115
29571,115
29576,115
3040111913,115
29578,114
3041008146,114
29596,114
30208,114
7573,114
742220096,114
22585,114
1600100334,114
29580,114
3041300398,114
7420331574,114
27493,114
23667,114
29090,114
1570770130,114
742220097,113
29597,113
29582,113
1410000007,113
3041200286,113
7420331695,113
22582,113
8532,113
12581,113
742068053,113
22612,113
30950,113
7420000269,113
7420331447,113
3042400084,113
742220099,113
1150001876,113
7420000230,113
7422600101,113
18864,113
120161,113
13819,113
504320,113
1500003904,113
3041300015,113
7422600078,112
742220098,112
22628,112
7420331681,112
742220110,112
29585,112
1542100297,112
742220100,112
1150041228,112
742220107,112
11989,112
7420331680,112
742220106,112
21474,112
29093,112
742220101,112
7820,112
742220108,112
742220109,112
742201044,112
21374,112
742220104,112
30952,112
742220105,112
742220103,112
3040111203,112
7096205,112
742020341,111
24555,111
4080000662,111
742068030,111
74222112,111
7421400203,111
16825,111
15697,111
742231060,110
304151012,110
304320027,110
4080000664,110
7420303417,110
21354,110
7420302016,110
304730081720,110
7420302828,110
1150041073,110
3042400167,110
3041900754,110
742709210,110
30473008172,110
30473008178,109
4080000663,109
504030,109
304730081721,109
8533,109
7420304514,109
13859,109
742020335,109
4080000661,109
400220,108
24389,108
505780,108
23812,108
400210,108
505870,108
30473008176,108
1500006502,108
3041210150,108
7420000257,108
30473008175,108
13149,108
742709006,108
154300444,108
21051,108
4080000665,107
7424700038,107
1570400108,107
304730081723,107
1570770694,107
304001322,107
22583,107
12169,107
7420331571,107
7424700048,107
13079,107
7424700044,107
7424700039,107
23391,107
27167,107
7424700046,107
27157,107
27484,107
304001376,107
317330,107
3040000009,107
7424700047,107
7424700042,107
15651,107
7424700040,107
7424700043,107
27160,107
400250,107
27161,107
30473008174,107
4080000449,106
3041900549,106
7424700041,106
24391,106
304730081717,106
742201078,106
30497,106
4080000450,106
7424700053,106
10701000021,106
7424700052,106
7424700050,106
13845,106
27166,106
7424700057,106
7424700054,106
7424700049,106
74202626,106
30473008177,106
7424700055,106
3040111419,106
2100001666,106
30412000078,106
7424700051,106
1600100333,105
6985,105
30942,105
27158,105
506780,105
1500006503,105
3041900694,105
4080000459,105
742020983,105
304730081718,105
14172,105
7422600161,105
24390,105
1150000226,105
30473008173,105
7422600160,105
4080000458,105
30412000185,105
19877,105
19876,105
22836,105
21363,105
23816,105
742068031,105
23814,105
7096222,104
16461,104
7422600166,104
19881,104
304730081719,104
1570490046,104
15696,104
8453,104
3041900749,104
30473008179,104
1570400114,104
1600100128,104
25301,104
19879,104
742095974,104
304002224,104
304730081716,104
7422600162,104
16358,104
7420302021,104
1570400118,103
1570400116,103
1570400111,103
23727,103
3041300411,103
8572,103
1570490047,103
470470,103
30412000184,103
304000369,103
7096213,103
470460,103
304730081715,103
18096,103
19880,103
742709207,103
4080000245,102
4080000667,102
2100001669,102
7422600283,102
1570490048,102
304100300,102
3040100720,102
3041900706,102
2100001693,102
11967,102
742068034,102
2100001691,102
11985,102
1542100009,102
304001911,102
2100001680,102
2100001667,102
23821,102
2100001668,102
18074,102
1570770154,102
2100001692,102
28187,102
1315400153,102
1570401656,102
3040108984,102
2100001673,102
7422600285,102
4080000666,102
7422600142,102
2100001688,102
2100001687,101
25071,101
4080000668,101
1579200001,101
1150041043,101
22822,101
2100001671,101
1570770134,101
23907,101
3040100851,101
1570401659,101
2100001679,101
25070,101
1600100248,101
1180000496,101
1600100336,101
2100001681,101
25072,101
2100001690,101
1570770156,101
4080000451,101
304730081714,101
4080000457,101
1180103391,101
24006,101
8511,101
1570401658,101
16972,100
18094,100
18148,100
13357,100
16974,100
18092,100
31609,100
18139,100
470240,100
14859,100
470010,100
18151,100
19763,100
470050,100
1570401655,100
13332,100
16975,100
7420304546,100
1600117101,100
18136,100
18144,100
2100001689,100
7420331502,100
16976,100
18155,100
18145,100
470310,100
18143,100
470270,100
18152,100
18156,100
30473008243,100
18133,100
19900,100
18147,100
1150000386,100
16970,100
23799,100
2100001672,100
1570401657,100
16973,100
470290,100
31621,100
30834,100
18142,100
13360,100
4080000669,100
1570770132,100
19878,100
18153,100
160161390,100
18150,100
18135,100
7427300833,100
31614,100
18137,100
16971,100
18132,100
25067,100
23083,100
31615,100
31620,100
18149,100
31611,100
31686,100
13353,100
22631,100
13345,100
18146,100
16559,100
18154,100
22845,100
3041210101,100
470080,100
18093,100
23069,100
10700,100
23073,100
18095,100
1570490051,100
18140,100
1570401653,100
13358,100
18075,100
18134,100
318451,99
3041900258,99
6879,99
1180103382,99
19894,99
30989,99
25309,99
13347,99
3041008140,99
3044000007,99
13354,99
1180103381,99
7096224,99
7420306523,99
25068,99
25306,99
25069,99
304001309,99
742068082,99
470100,99
19896,99
13342,99
1500006290,98
25307,98
25308,98
742068005,98
8424,98
25311,98
23820,98
25312,98
3041008044,98
742231089,98
3041900544,98
30993,98
25316,98
74202611,98
10701000166,98
7074476,98
19895,98
25336,98
742201058,98
25337,98
1150002384,98
3040109179,98
74202266,98
25314,98
7060040,98
4080000670,98
25317,98
25322,98
13151,98
74202359,98
23813,98
25318,98
3040104831,97
25313,97
304000530,97
302350,97
7420331553,97
7427300834,97
25334,97
25320,97
304151017,97
25325,97
1315400222,97
25310,97
304320029,97
705270,97
25073,97
7420331565,97
25327,97
7420331563,97
25335,97
25319,97
7074050,97
25323,96
154300367,96
74202317,96
3041300054,96
2100001674,96
304151018,96
1500006297,96
1570770840,96
23066,96
304000170,96
10701000327,96
1500003635,96
25333,96
1542101276,96
1570490049,96
25321,96
27567,96
1150002323,96
30874,96
504040,96
31555,96
1180101056,95
4080001004,95
708366321,95
25075,95
304151014,95
1180103393,95
1120100085,95
1500003315,95
742201073,95
25330,95
1570400077,95
8418,95
25328,95
742020988,95
2500000053,95
742020122,95
3042400092,95
7420331683,95
304730081710,95
1570401666,95
8445,95
22328,95
742020121,95
19584,95
30878,94
24417,94
24402,94
24400,94
24164,94
24353,94
1600100494,94
30875,94
23075,94
25326,94
24358,94
24413,94
24415,94
25332,94
7420302859,94
24398,94
30831,94
8447,94
742231131,94
24409,94
3047350579001,94
8492,94
25329,94
24407,94
742068071,94
24339,94
24411,94
7420302038,94
16480,94
7060750,94
4080000452,94
19579,94
742020123,94
304151019,94
24368,94
24363,94
7420304529,94
24383,94
30876,94
742201077,94
24405,94
7420301408,93
3040000039,93
3041900707,93
742067027,93
8411,93
318447,93
4080000455,93
7420000237,93
24939,93
1570490050,93
10701,93
1071117,93
304730081711,93
7420304545,93
16481,93
4080000454,93
12138,93
7422600280,93
1180101053,93
30754,93
1600100490,93
8466,93
7422600158,93
742020124,93
6799,93
3041900783,93
1540100250,93
304002079,93
30873,92
18227,92
18226,92
7060910,92
154300447,92
1020100532,92
3041900245,92
24166,92
24165,92
1570401661,92
304001531,92
7420302952,92
7420331498,92
31176,91
1150002371,91
742708986,91
1315400073,91
1570770584,91
7420331516,91
30075,91
7420331501,91
742068022,91
30412000082,91
10702,91
115800033,91
1150041047,91
7420331638,91
3042400097,91
12372,91
3040102631,91
742067900,91
3040109764,91
30854,91
742201034,91
3042400171,91
1570770212,91
58500106,91
18229,91
7420331536,91
3040102636,90
18230,90
7420331651,90
22479,90
742220209,90
6777,90
7070196,90
154300003,90
154300445,90
742504100,90
3041100005,90
1570490045,90
12371,90
26276,90
26269,90
742020172,90
7420304526,90
14332,90
6782,90
6947,90
1570063008,90
26271,90
18756,90
27189,90
3040109765,90
1600100496,90
7420331554,90
1180000483,89
742220206,89
8459,89
742020126,89
12640,89
742020125,89
7420000262,89
7420331488,89
16899,89
1200000023,89
29126,89
7819,89
3041300055,89
304001879,89
30943,89
304000641,89
24829,89
12360,89
30473008171,89
28189,89
7420300203,89
742067095,89
742068019,88
30214,88
8267,88
1500006714,88
742201120,88
18231,88
26270,88
10701000341,88
16902,88
29287,88
3047300727,88
29288,88
18223,88
26275,88
30412000325,88
29313,88
1020100533,88
30213,88
3040104898,88
8020,88
318476,88
29290,88
26274,88
30877,88
29291,88
10701000342,88
4080000493,88
28125,88
17437,88
2100015053,88
26273,88
1570770251,87
8216,87
1500006720,87
29289,87
31238,87
7848,87
112000221,87
8255,87
1500006715,87
7427081018,87
1600100249,87
16898,87
1500006717,87
26277,87
16903,87
1500003047,87
3042400136,87
3042400137,87
28112,87
1150000196,87
24035,87
3041900826,87
742201088,87
742020169,87
1180000498,87
13847,87
22932,87
7420331684,87
8253,87
1150000198,87
1150000214,87
26278,87
31342,87
28126,87
1150041241,87
4080000697,86
7427081019,86
7826,86
16865,86
1500006719,86
8254,86
31343,86
1570770159,86
303070,86
742068081,86
26272,86
7860,86
8218,86
4080000151,86
165764372,86
3041900750,86
7420331746,86
29312,86
12108,86
28114,86
8266,86
74290000157,86
7420331696,86
4080000155,86
304730081712,86
112000220,86
1500006716,86
7060080,86
7420304543,85
1500003255,85
210257373,85
210257501,85
210257499,85
6778,85
1570490031,85
304000941,85
210257372,85
7808,85
28128,85
210257459,85
210257442,85
210257440,85
210257441,85
16843,85
2101570403,85
304000767,85
28130,85
1500006718,85
318452,85
8160,85
210257465,85
210257464,85
2101570402,85
3040100844,85
210257461,85
1570770260,85
30787,85
210257466,85
210257462,85
2101570400,85
112000219,85
304730081713,85
21382,85
2101570404,85
16880,85
2100400214,85
210257203,85
2100400213,85
210257375,85
210257371,85
16897,85
210257438,85
317500,85
742220198,85
210257370,85
210257463,85
16866,85
7070206,85
210257500,85
28115,85
8252,85
30216,85
210257460,85
16861,85
1500003305,85
210257376,85
210257467,85
210257374,85
742504590,84
8251,84
11791,84
1570401624,84
16900,84
1570401625,84
8217,84
30215,84
1600100532,84
29091,84
304000693,84
3042400036,84
7422600042,84
7420302863,84
3042400026,84
1150041044,84
3042400138,84
7422600151,84
1542100379,84
13842,84
1180103394,84
8159,84
742231148,84
742068086,83
1570401648,83
742020175,83
28085,83
10701000549,83
3041900793,83
1570401626,83
304001922,83
1570401627,83
7420304527,83
1544700105,83
7420302897,83
23679,83
504360,83
1570401646,83
7096219,83
30473008256,83
1500003307,83
112000231,83
1570400012,83
1570401644,83
742095966,83
1570401628,83
1500006722,83
16886,82
10701000391,82
2103031472,82
3040304332,82
12096,82
