source_concept_code,source_description,fca_concept_id,fca_category,fca_assessments,omop_domain
27183,Number Span FWD Longest Span,C0447.00,A,,Measurement
27184,Trails A Errors,C0447.00,A,,Measurement
27186,MINT Total (w/ Semantic Cue),C0447.00,A,,Measurement
27187,MINT Additional (w/ Phonemic),C0447.00,A,,Measurement
27189,SDMT Total Correct,C0447.00,A,,Measurement
27191,JOLO Total Score,C0447.00,A,,Measurement
27194,REY-O Copy Score,C0447.00,A,,Measurement
27195,REY-O Immediate Score,C0447.00,A,,Measurement
27196,REY-O Delayed Recall Score,C0447.00,A,,Measurement
27197,REY-O Recognition,C0447.00,A,,Measurement
27198,RAVLT Total (1-5),C0447.00,A,,Measurement
27199,RAVLT Delay,C0447.00,A,,Measurement
27200,RALVT Recognition % Correct,C0447.00,A,,Measurement
27201,RAVLT Recognition FP,C0447.00,A,,Measurement
27202,RAVLT Discrimination,C0447.00,A,,Measurement
27207,Is your visit about a swallowing problem?,C0067.00,A,swallowing,Observation
27208,Is your visit about a cough problem?,C0047.00,A,cough,Observation
27213,"Do you currently, or have you taken injections for diabetes or weight loss?",C0131.00,A,weight,Observation
27216,How much weight have you lost since initiating this medication? Please answer in pounds (lbs),C0131.00,A,weight,Observation
27224,Total Score,C0447.00,A,,Measurement
27230,How satisfied are you with how epilepsy surgery impacted your seizure control?,C0030.00,A,seizure,Observation
27232,"How satisfied are you with how epilepsy surgery impacted how you feel after a seizure (e.g. less tired, less body pains, etc.) ?",C0030.00,A,seizure,Observation
27236,How satisfied are you with how epilepsy surgery impacted how much you worry about having a seizure?,C0030.00,A,seizure,Observation
27237,"How satisfied are you with how epilepsy surgery impacted your cognitive function, such as memory, ability to think and speak clearly, etc.?",C0040.00,A,cognition,Observation
27243,Poor balance or coordination,C0037.00,A,balance,Observation
27245,Decreased sensation (e.g. numbness),C0045.00,A,sensation,Observation
27266,"On a typical week, what is the most you would sleep in a 24-hr period?",C0078.00,A,heart_rate,Observation
27267,"On a typical week, what is the least you would sleep in a 24-hr period?",C0078.00,A,heart_rate,Observation
27268,"Typically, how many hours of sleep do you get in a 24-hr period?",C0078.00,A,heart_rate,Observation
27292,"In the past 4 weeks, have you had any trouble with your memory?",C0027.00,A,memory,Observation
27304,Have you worried about having another seizure?,C0030.00,A,seizure,Observation
27305,How fearful are you of having a seizure during the next month?,C0030.00,A,seizure,Observation
27306,Do you worry about hurting yourself during a seizure?,C0030.00,A,seizure,Observation
27307,How worried are you about embarrassment or other social problems resulting from having a seizure during the next month?,C0030.00,A,seizure,Observation
27428,Seizure Worry,C0030.00,A,seizure,Observation
27429,Overall Quality of Life,C0447.00,A,,Measurement
27430,Emotional Well-Being,C0447.00,A,,Measurement
27431,Energy/Fatigue,C0025.00,A,fatigue,Observation
27432,Cognitive,C0040.00,A,cognition,Observation
27433,Medical Effects,C0447.00,A,,Measurement
27434,Social Function,C0447.00,A,,Measurement
27435,Overall Score,C0447.00,A,,Measurement
27437,Seizure Control,C0030.00,A,seizure,Observation
27478,Urine Drainage Description,C0076.00,A,urine,Observation
27533,Dialysate Temperature (Centigrade),C0060.00,A,temperature,Observation
27551,Volume (mL) Cangrelor,C0447.00,A,,Measurement
27560,Pressure,C0447.00,A,,Measurement
27583,Water Bath Temperature,C0059.00,A,,Measurement
27588,Target Cell Dose CD34+ (X 10^6/kg),C0447.00,A,,Measurement
27590,Preliminary TNC (x 10^8/kg),C0447.00,A,,Measurement
27591,Final TNC (x 10^8/kg),C0447.00,A,,Measurement
27603,Today's Total CD34+ Cells (x10^6/kg),C0447.00,A,,Measurement
27604,Previous Total CD34+ Cells (x10^6/kg),C0447.00,A,,Measurement
27605,All Products Total CD34+ Cells (x10^6/kg),C0447.00,A,,Measurement
27648,Fatigue Scale Age Range,C0025.00,A,fatigue,Observation
27657,How long ago was the last pressure injury risk assessment performed? (Exclude risk assessment at time of survey),C0008.00,A,pressure_injury,Observation
27681,Was a pressure injury risk assessment documented w/in 24 hours of admission?,C0008.00,A,pressure_injury,Observation
27682,What was the admission pressure injury risk assessment score?,C0008.00,A,pressure_injury,Observation
27684,What was the last documented pressure injury risk assessment score?,C0008.00,A,pressure_injury,Observation
27688,Moisture management in last 24 hours?,C0053.00,A,braden,Observation
27693,Number of previous births? Vaginal & Cesarean Births,C0447.00,A,,Measurement
27828,Total Score,C0447.00,A,,Measurement
27833,MSLT mean sleep latency,C0447.00,A,,Measurement
27834,MSLT number of SOREMs,C0447.00,A,,Measurement
27835,PSG TST,C0447.00,A,,Measurement
27836,PSG SE -- sleep maintenance efficiency,C0447.00,A,,Measurement
27837,PSG SE -- sleep efficiency (includes SOL),C0447.00,A,,Measurement
27838,PSG sleep latency,C0447.00,A,,Measurement
27839,PSG REM latency,C0447.00,A,,Measurement
27840,PSG PLMI,C0447.00,A,,Measurement
27841,Actigraphy average nocturnal sleep duration,C0447.00,A,,Measurement
27842,Actigraphy average 24 hour sleep duration,C0447.00,A,,Measurement
27844,_lapses,C0447.00,A,,Measurement
27845,_RRT,C0447.00,A,,Measurement
27846,_slowest 10% RRT,C0447.00,A,,Measurement
27847,_slope,C0447.00,A,,Measurement
27848,Other cognitive testing results,C0040.00,A,cognition,Observation
27850,Total Score,C0447.00,A,,Measurement
27862,Number of Trips,C0447.00,A,,Measurement
27926,"Strenous exercise (heart beats rapidly) - e.g., running, jogging, hockey, football, soccer, squash, basketball, cross country skiing, judo, roller skating, vigorous swimming, vigorous long distance bicycling",C0447.00,A,,Measurement
27927,"Moderate exercise (not exhausting) - e.g., fast walking, baseball, tennis, easy bicycling, volleyball, badminton, easy swimming, alpine skiing, popular and folk dancing",C0447.00,A,,Measurement
27928,"Mild/light exercise (minimal effort) - e.g., yoga, archery, fishing from river bank, bowling, horseshoes, golf, snow-mobiling, easy walking",C0447.00,A,,Measurement
27930,"Strenous exercise (heart beats rapidly) - e.g., running, jogging, hockey, football, soccer, squash, basketball, cross country skiing, judo, roller skating, vigorous swimming, vigorous long distance bicycling",C0447.00,A,,Measurement
27931,"Moderate exercise (not exhausting) - e.g., fast walking, baseball, tennis, easy bicycling, volleyball, badminton, easy swimming, alpine skiing, popular and folk dancing",C0447.00,A,,Measurement
27932,"Mild/light exercise (minimal effort) - e.g., yoga, archery, fishing from river bank, bowling, horseshoes, golf, snow-mobiling, easy walking",C0447.00,A,,Measurement
28090,Do you have a plan in place to monitor your blood pressure?,C0034.00,A,blood_pressure,Observation
28091,Did you have any issues with high blood pressure during pregnancy?,C0034.00,A,blood_pressure,Observation
28092,Do you know how to monitor your blood pressure levels at home?,C0034.00,A,blood_pressure,Observation
28093,"Have you noticed any headaches, dizziness, changes in vision or increased swelling on your body since giving birth?",C0044.00,A,vision,Observation
28099,Did you have any issues with high blood pressure or gestational diabetes during pregnancy?,C0034.00,A,blood_pressure,Observation
28108,Has the Edinburgh Depression Screening been completed?,C0023.00,A,depression,Observation
28144,How well do you feel about managing your blood pressure (scale of 1 to 5)?,C0034.00,A,blood_pressure,Observation
28146,What was your most recent blood pressure reading?,C0034.00,A,blood_pressure,Observation
28147,"How many times have you experienced symptoms related to high blood pressure (dizziness, headaches, swelling, blurred vision)?",C0044.00,A,vision,Observation
28158,How often have you talked to a healthcare provider about your mental health since giving birth?,C0447.00,A,,Measurement
28163,How many times per day do you breastfeed or pump?,C0447.00,A,,Measurement
28164,"In the past week, how many times have you encountered challenges with breastfeeding, such as difficulty with latching or pain?",C0101.00,A,pain_general,Observation
28176,How many days in the past week has your baby slept with you or someone else?,C0447.00,A,,Measurement
28189,*Target outcome (nutrition/dietary),C0053.00,A,braden,Observation
28251,Factor VIII concentration,C0447.00,A,,Measurement
28252,What is the concentration of factor IX?,C0447.00,A,,Measurement
29059,Total score,C0447.00,A,,Measurement
29090,Risk Factors Score,C0447.00,A,,Measurement
29091,Validated Use Score,C0447.00,A,,Measurement
29092,Total Use Score,C0447.00,A,,Measurement
29093,Protective Factors Score,C0447.00,A,,Measurement
29124,Number of car seats given:,C0447.00,A,,Measurement
29125,Was a blood pressure cuff given?,C0034.00,A,blood_pressure,Observation
29165,Patient weight at dosing (kg),C0131.00,A,weight,Observation
29174,Q8. Use a bath,C0065.00,A,bathing,Observation
29239,Fibroscan score,C0447.00,A,,Measurement
29241,Score (Fibrotest/Fibrosure),C0447.00,A,,Measurement
29242,Score (Hepascore),C0447.00,A,,Measurement
29243,Score (FibroSpect),C0447.00,A,,Measurement
29244,Score (ELF Score),C0447.00,A,,Measurement
29287,OQ6- Correct Answers (x/6),C0447.00,A,,Measurement
29288,dTMT B- Time to Complete (seconds),C0447.00,A,,Measurement
29289,dTMT B- Total Errors,C0447.00,A,,Measurement
29292,PVLT- Immediate Recall- Trial 1 Word Count (x/6),C0447.00,A,,Measurement
29293,PVLT- Immediate Recall- Trial 2 Word Count (x/6),C0447.00,A,,Measurement
29294,PVLT- Delayed Recall- Correct Word Count (x/6),C0447.00,A,,Measurement
29295,PVLT- Delayed Recall- Percentile,C0447.00,A,,Measurement
29298,PVLT- Delayed Recognition- Correct Responses (x/6),C0447.00,A,,Measurement
29299,PVLT- Delayed Recognition- Percentile,C0447.00,A,,Measurement
29300,SF- Total Correct Responses,C0447.00,A,,Measurement
29305,SF- Percentile,C0447.00,A,,Measurement
29307,PF- Total Correct Responses,C0447.00,A,,Measurement
29312,PF- Percentile,C0447.00,A,,Measurement
29314,BDS- Total Score - match order,C0447.00,A,,Measurement
29318,BDS- Percentile - match order,C0447.00,A,,Measurement
29320,BDS- Total Score - serial order,C0447.00,A,,Measurement
29324,BDS- Percentile - serial order,C0447.00,A,,Measurement
29351,Age at time of diagnosis,C0447.00,A,,Measurement
29353,Number of Cutaneous Hematoma(s),C0447.00,A,,Measurement
29354,Number of Muscle Hematoma(s),C0447.00,A,,Measurement
29411,Estimate duration of the infection (in years),C0447.00,A,,Measurement
29432,Dose - total vector genomes,C0447.00,A,,Measurement
29567,STS Risk Score,C0447.00,A,,Measurement
29582,How often did you have severe pain from your arthritis?,C0101.00,A,pain_general,Observation
29584,How often did your pain make it difficult for you to sleep?,C0101.00,A,pain_general,Observation
29623,Deal with feelings of anxiety or being nervous?,C0068.00,A,anxiety,Observation
29624,Deal with feelings of depression or feeling blue?,C0023.00,A,depression,Observation
29625,How much pain have you had because of your condition over the past week?,C0101.00,A,pain_general,Observation
29649,"At what age did your sleep-related concerns begin? If unsure, please make best guess",C0447.00,A,,Measurement
29663,"Of these symptoms please rank your current symptoms in order of greatest impact on your quality of life - Fatigue, low energy, exhaustion (e.g., 1 = most bothersome; 10 – least bothersome, 0 = I don’t experience this).",C0025.00,A,fatigue,Observation
29683,Average,C0447.00,A,,Measurement
29711,Number of Epistaxis episodes,C0447.00,A,,Measurement
29712,Number of other bleeds,C0447.00,A,,Measurement
29718,What parts of your body are affected by these color changes? (Check all that apply),C0072.00,A,color,Observation
29737,"In the past year, have you had difficulty passing urine?",C0076.00,A,urine,Observation
29744,COMPASS-31 SCORE,C0447.00,A,,Measurement
29745,Orthostatic Intolerance Score COMPASS-31,C0447.00,A,,Measurement
29746,Vasomotor Score COMPASS-31,C0447.00,A,,Measurement
29747,Secretomotor Score COMPASS-31,C0447.00,A,,Measurement
29748,Gastrointestinal Score COMPASS-31,C0447.00,A,,Measurement
29749,Bladder Score COMPASS-31,C0447.00,A,,Measurement
29750,Pupillomotor Score COMPASS-31,C0447.00,A,,Measurement
29755,How often have you felt soreness or fatigue the next day after exercise,C0025.00,A,fatigue,Observation
29763,DSQ-PEM Frequency SCORE,C0447.00,A,,Measurement
29765,Do you experience a worsening of your fatigue/energy related illness after engaging in minimal physical effort?,C0025.00,A,fatigue,Observation
29766,Do you experience a worsening of your fatigue/energy related illness after engaging in minimal mental effort?,C0025.00,A,fatigue,Observation
29770,How many times do you typically wake up at night? (integer),C0447.00,A,,Measurement
29771,"When you wake up, on average how long does it take you to fall back to sleep in minutes? (integer)",C0447.00,A,,Measurement
29776,How many hours of sleep do you get each night on non-work/school days?,C0447.00,A,,Measurement
29777,How many hours of sleep do you get each night on work/school days?,C0447.00,A,,Measurement
29778,What is the longest that you’ve ever slept continuously at one time? Answer in hours.,C0447.00,A,,Measurement
29780,"How many different individual devices do you use to wake you in the morning (e.g., phone alarm, bedside alarm clock)?",C0447.00,A,,Measurement
29781,"Considering all alarm devices you use, how many total times does an alarm go off to wake you in the morning? For example, if your phone alarm goes off one time and a clock alarm goes off two times, answer “3”",C0447.00,A,,Measurement
29782,"If any of the devices that you use to wake up can be programmed to alarm you at multiple clock times, how many different times do you usually set this device for?",C0447.00,A,,Measurement
29784,Do you ever rely on a pet to help wake you up on time? If yes how many times per week?,C0447.00,A,,Measurement
29790,DSQ-PEM Severity SCORE,C0447.00,A,,Measurement
29806,I have had to work really hard to pay attention or I would make a mistake,C0079.00,A,attention,Observation
29812,Fatigue or low energy,C0025.00,A,fatigue,Observation
29814,Weight loss,C0131.00,A,weight,Observation
29815,Fever or chills,C0042.00,A,fever,Observation
29826,Dizziness,C0024.00,A,dizziness,Observation
29830,Nausea and / or vomitting,C0054.00,A,nausea,Observation
29834,Muscle pain,C0101.00,A,pain_general,Observation
29843,Respiratory Status,C0057.00,A,respiratory_general,Observation
29844,Pain Control,C0101.00,A,pain_general,Observation
29847,>/=8: Go (Proceed with therapy); <8: No Go (Notify MD before transport),C0447.00,A,,Measurement
29855,CD34 Result,C0447.00,A,,Measurement
29856,Flow Cytometry Viability,C0447.00,A,,Measurement
30037,-Hematuria,C0447.00,A,,Measurement
30074,How many times per month have you lost control of your bladder function,C0447.00,A,,Measurement
30075,How many times per month have you had difficulty passing urine?,C0076.00,A,urine,Observation
