source_concept_code,source_description,fca_concept_id,fca_category,fca_assessments,fca_methods,omop_domain,suggested_concept_id,suggested_concept_name,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
3041900810,Pain-Interventions,C0101.00,A,pain_general,,Observation,0,,custom_list,,,,Adjusted activity|Adjusted activity|Adjusted environment|Adjusted environment|Adjusted position|Adjusted position|Biofeedback|Biofeedback|Breathing techniques|Breathing techniques|Cold applied|Cold applied|Diversional activity|Diversional activity|Facilitative tucking|Facilitative tucking|Heat applied|Heat applied|Manual/tactile techniques|Manual/tactile techniques|Pacifier introdction|Pacifier introduction|Pillow support|Pillow support|Provided break from activity|Provided break from activity|Relaxation techniques|Relaxation techniques|TENS|TENS|Other (comment)|Other (comment),EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) Beginning of Session",60
3041900811,Pain-Response to Interventions,C0101.00,A,pain_general,,Observation,0,,string,,,,,EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) Beginning of Session",60
3041900814,Pain-Legs-(Rest),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"Normal position or relaxed|Uneasy, restless, tense|Kicking, or legs drawn up",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900815,Pain-Activity-(Rest),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"Lying quietly, normal position, moves easily|Squirming, shifting back and forth, tense|Arched, rigid or jerking",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900816,Pain-Cry-(Rest),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"No cry (Awake or asleep)|Moans or whimpers, occasional complaint|Crying steadily, screams or sobs, frequent complaint",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900817,Pain-Consolability-(Rest),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"Content, relaxed|Reassured by occasional touch, hug or being talked to|Difficult to console or comfort",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900818,Pain Score-(Rest),C0447.00,A,,,Measurement,0,,numeric,,,,,EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900820,Pain-Legs-(Activity),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"Normal position or relaxed|Uneasy, restless, tense|Kicking, or legs drawn up",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900821,Pain-Activity-(Activity),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"Lying quietly, normal position, moves easily|Squirming, shifting back and forth, tense|Arched, rigid or jerking",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900822,Pain-Cry-(Activity),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"No cry (Awake or asleep)|Moans or whimpers, occasional complaint|Crying steadily, screams or sobs, frequent complaint",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
3041900823,Pain-Consolability-(Activity),C0101.00,A,pain_general,,Observation,0,,custom_list,,,,"Content, relaxed|Reassured by occasional touch, hug or being talked to|Difficult to console or comfort",EHC IP PT PELVIC FLOOR EVAL|EHC IP SLP EVAL PAIN NAV|EHC NICU THERAPY|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL SYMPTOMS NAV|EHC PT PAIN NAV|EHC PT PELVIC FLOOR POST TREATMENT NAV|EHC RHB IP OT EVALUATION|EHC RHB IP OT TREATMENT|EHC RHB IRF OT EVALUATION|EHC RHB IRF OT TREATMENT|EHC RHB IRF PT EVALUATION|EHC RHB IRF PT TREATMENT|EHC RHB IRF SLP EVALUATION|EHC RHB IRF SLP TREATMENT|EHC RHB OP OT EVALUATION|EHC RHB OP OT TREATMENT|EHC RHB PAIN ASSESSMENT BEGINNING & END OF SESSION|EHC RHB TR EVALUATION|EHC RHB TR TREATMENT|EHC SLP FEES|EHC T RHB OT DRIVING ASSESSMENT|LTC OT TREATMENT|LTC PT EVALUATION|LTC PT TREATMENT|LTC SLP EVALUATION|OCCUPATIONAL THERAPY ASSESSMENT|OT TREATMENT|PT ASSESSMENT|PT TREATMENT|PT TREATMENT NAV|RHB IP PT EVALUATION|RHB IP PT TREATMENT|RHB IP SLP EVAL|RHB IP SLP TREATMENT|RHB OP PT EVALUATION|RHB OP PT TREATMENT|RHB OP SLP EVAL|RHB OP SLP TREATMENT|SLP ASSESS NAV|T EHC MBS MODIFIED BARIUM SWALLOW MASTER|T EHC MBS MODIFIED BARIUM SWALLOW MASTER IRF|T EHC OP PT AQUATIC THERAPY|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC OP PT PAIN SYMPTOMS NAV|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT OP VESTIBULAR EVAL|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT PELVIC FLOOR TREATMENT|T EHC PT SEATING PAIN NAV|T EHC PT WOUND CARE|T EHC RHB PAIN NO PEDS OR NICU NAV|T EHC RHB PROGRESS NOTE NAV|T EHC RHB SLP AAC GENERAL NAV|T EHC RHB SLP MBSIMP|T EHC RHB SLP MBSIMP IRF|T EHC RHB WC SEATING MOBILITY EVAL|T EHC SLP FEES GENERAL NAV|T EHC SLP FEES IRF,"Rehab Pain Assessment FLACC (Face, Legs, Activity, Crying, Consolability) End of Session",60
